id,origen,destino,razon_viaje,transporte_utilizado,num_transbordos,tiempo_llegada,hora_inicio,hora_llegada,frecuencia_viaje,razon_transporte,costo_viaje,nivel_confort,satisfaccion_transporte,considera_otro_transporte,edad,genero,ocupacion,ingreso_mensual,vehiculos_hogar,factores_importantes,cambios_viaje,mejoras_transporte,acompanamiento,gasto_mensual_transporte,seguridad_trayecto
2024-09-27 08:43:25.762,sauzal,uabc_sauzal,Estudio,Autobús,0,7,07:40:00,07:47:00,Diariamente,Costo,13,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",21,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Asientos más cómodos y más cantidad de transportes,Solo,500,3
2024-09-27 08:47:09.398,playitas,reforma,Gym,Autobús,1,40 minutos,07:20:00,08:10:00,3 veces por semana,Es la única opción,"26 pesos en fin de semana, 16 en dia de semana",2,2,"Transporte privado (Didi, Uber, Indriver etc. )",26 años,Femenino,Estudiante,12 mil - 14 mil,0,"Costo, Seguridad, Comodidad",no,"Mejores unidades, con asientos cómodos, que tengan más espacio, no se estén cayendo y que no estén reparados con cinta canela. Un transporte más grande.",sola,500,4
2024-09-27 08:56:42.425,maneadero,playitas,Estudio,Automóvil,0,50 minutos ,08:00:00,09:50:00,Diariamente,Comodidad,600 en gasolina a la semana ,4,4,Autobús ,25,Femenino,Estudiante,14 mil - 16 mil,3 o más,"Tiempo, Costo, Seguridad","No

","Que se apegara al tiempo, fuera más seguro y que las unidades estén en mejor estado ",Sola,2400,5
2024-09-27 08:59:25.316,acapulco,uabc_sauzal,Estudio,Automóvil,0,20 minutos ,12:40:00,01:00:00,3 veces por semana,Comodidad,400 por semana ,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",38,Femenino,Empleado,12 mil - 14 mil,1,Todas las anteriores ,No,"La ventilación, más unidades y la limpieza.","Casi siempre sola , pero a veces un compañero de UNI ",1600,5
2024-09-27 09:18:18.044,centro,uabc_sauzal,Estudio,Autobús,2,1 hora,07:00:00,08:00:00,Diariamente,Es la única opción,6 pesos ,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",20,Masculino,Estudiante,menos de 8 mil,1,Costo,No,Más cantidad de unidades (mucha gente usa este transporte),solo,240 pesos,1
2024-09-27 10:08:34.869,calle bronce y reforma,cicese,Estudio,Autobús,2,"1a 2 horas,depende del tráfico ",07:00:00,08:05:00,Diariamente,Es la única opción,ente 12 y 14 pesos diarios depende del chofer si me cobra $6 o $7 pesos,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",29,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad","No, por que no tengo más opciones","que existan más camiones, se llenan muy rápido, que haya seguridad ",sóla,500,1
2024-09-27 10:09:00.111,sauzal,calle primera,Estudio,Bicicleta,0,30 min,08:00:00,08:30:00,Diariamente,Comodidad,cuando uso el bus 13,4,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Femenino,Estudiante,12 mil - 14 mil,1,Tiempo,"uso la bicicleta, porque es un modo de  moverme a mi tiempo, no me preocupo por el transporte publico cuando salgo tarde, me ayuda a mantenerme activa ",que haya mas transporte escolar,solo,100,3
2024-09-27 10:19:34.914,calle reforma y calle 9,cicese,Estudio,Autobús,0,20min,07:20:00,07:40:00,Diariamente,Es la única opción,$6,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,14 mil - 16 mil,0,Costo,No,"Mayor confort en el interior del vehículo, mayor frecuencia de recorrido o mayor capacidad de personal","Viajo acompañado, compañeros de clases",300,3
2024-09-27 10:45:28.479,macroplaza,cicese,Estudio,Autobús,3 o más,40,07:00:00,08:00:00,Diariamente,Costo,14 c/u,3,1,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,10 mil - 12 mil,0,Seguridad,Buscar otra renta,Mayor seguridad,Solo,1500,3
2024-09-27 11:03:54.176,av. miguel aleman,cicese,El posgrado,Autobús,0,0.5 h,09:00:00,09:30:00,Diariamente,Es la única opción,6,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",32,Masculino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Si, cuándo se demora demasiado el tránsporte resulta conveniente invertir dinero para mitigar el tiempo",Transporte de calidad. Los autobuses se encuentran en muy mal estado,Solo,12 pesos aproximados al dia x 5dias a la semana. También consideren el costo para compromisos personales.,2
2024-09-27 11:08:00.428,acapulco,cicese,Estudio,Autobús,3 o más,50 minutos ,08:30:00,09:50:00,Diariamente,Es la única opción,$6,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",25,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Más autobuses en horarios más variados,Solo,400,4
2024-09-27 11:08:47.138,centro,playitas,Estudio,Autobús,0,1 HORA 30 MINUTOS,07:00:00,08:30:00,Diariamente,Es la única opción,6,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Si, porque el tiempo de espera para tomar el microbus es muy tardado y eso ha echo que llegue tarde a mis actividades.","Mayor seguridad, tiempos de espera cortos, zona de espera del microbus seguras, asientos exclusivos para embarazadas, que ninguna persona venga parada en el microbus. ",De las dos maneras,180,2
2024-09-27 11:09:26.140,villas_del_prado,unam,Estudio,Autobús,2,Aproximadamente 1hr,06:40:00,08:00:00,Diariamente,Es la única opción,$6,1,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Femenino,Estudiante,menos de 8 mil,1,"Tiempo, Costo, Seguridad, Comodidad",En carro particular por el tiempo,Que sea mas rapido y uno directo de mi casa a la escuela,Solo,$500 en micro,4
2024-09-27 11:10:43.360,playitas,centro,Compras,Autobús,1,1 hora ,12:00:00,13:00:00,2 veces por semana,Es la única opción,14,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",26,Femenino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad",He tomado Uber debido a la falta de camión en cierto horario (después de las 8),"Camiones más amplios, limpios y con horario establecido ",Sola,$400,3
2024-09-27 11:12:02.163,valle_verde,cicese,Estudio,Autobús,2,1 hora,07:30:00,08:40:00,Diariamente,Es la única opción,13.00,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",49,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad, Comodidad","uso de bicicleta debido a que el autobus va lleno, se demora en pasar y esta en malas condiciones.",nuevas y mas unidades,solo,1000,2
2024-09-27 11:14:13.428,obrera,uabc_sauzal,Estudio,Autobús,2,30 minutos,07:30:00,08:00:00,Diariamente,Costo,doce,3,2,"Transporte privado (Didi, Uber, Indriver etc. )",20,Masculino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,"Más camiones, más grandes",Solo,500,4
2024-09-27 11:21:12.226,unam,colonia azteca,Estudio,Autobús,0,15 minutos,08:00:00,08:15:00,Diariamente,Costo,6 pesos,2,1,"Transporte privado (Didi, Uber, Indriver etc. )",32,Masculino,Estudiante,Más de 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Sí. En las últimas semanas ha aumentado mi solicitud de transportes privados (Didi, etc), debido a que los micros pasan exageradamente llenos.","Aumentar la frecuencia de micros, al menos en horas pico (salida de estudiantes de sus clases). Me sorprende como teniendo tanta clientela esperando por servicio, las empresas no aprovechan. Otra opción sería probar un sistema de transporte Centro - CICESE - UABC - Centro. Podría ser muy provechoso solo para estudiantes. Es corta la ruta, pero nos lleva al menos al centro de la ciudad.",Solo,300 pesos,3
2024-09-27 11:27:50.827,"manuel gonzalez 435, piedras negras, ensenada ",cicese,Estudio,Autobús,1,40 min a 90 min,06:55:00,07:40:00,Diariamente,Es la única opción,13,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",29,Masculino,Estudiante,12 mil - 14 mil,0,Costo,No,Cantidad de autobús y seguridad en ellos,Solo,400,3
2024-09-27 11:28:40.750,uabc_sauzal,cicese,Estudio,Autobús,2,50 min,08:00:00,08:50:00,Diariamente,Costo,28,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",22,Femenino,Estudiante,menos de 8 mil,1,Costo,no se,"limpieza, mantenimiento, eficacia","no, solo",560,2
2024-09-27 11:48:49.472,centro,uabc_sauzal,Estudio,Autobús,0,1 hora o más,08:30:00,09:40:00,3 veces por semana,Costo,de 6 a 13 pesos,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",30,Femenino,Estudiante,Más de 16 mil,0,Costo,no,que sean más grandes o pasen con mayor frecuencia en horas pico porque no se dan abasto,solo,400 aproximadamente,2
2024-09-27 11:54:47.170,valle_dorado,cicese,Estudio,Autobús,0,45-60 minutos,09:00:00,10:00:00,Diariamente,Es la única opción,7 pesos,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",25,Masculino,Estudiante,14 mil - 16 mil,2,Costo,No,Transporte de mayor capacidad,Solo,600 pesos,3
2024-09-27 11:58:00.089,"barlovento, por la cementera",cicese,Estudio,Autobús,2,Una hora,07:00:00,08:00:00,Diariamente,Costo,52,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Masculino,Estudiante,14 mil - 16 mil,1,"Tiempo, Costo, Seguridad, Comodidad",En días me muevo en automovil,Confort,Solo,1456,1
2024-09-27 11:59:03.031,calle 15 con ruiz,cicese,Estudio,Autobús,2,45 min,07:45:00,08:30:00,Diariamente,Es la única opción,$12,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",24 años,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad","Sí, he tenido que tomar uber por falta de microbuses que lleven a todos los chicos que esperan su viaje","Aumento de vehículos para el transporte de los estudiantes e incremento en las rutas, luego se tardan 30 minutos en pasar del Sauzal hacia el centro de la ciudad",Solo,$600,2
2024-09-27 12:06:46.200,san antonio de las minas,cicese,Estudio,Automóvil,0,25 minutos,07:30:00,08:00:00,Diariamente,Comodidad,100,5,4,no,28,Femenino,Estudiante,14 mil - 16 mil,3 o más,"Tiempo, Costo, Seguridad, Comodidad",no,que sea mas eficiente,mi papá,2000-3000,5
2024-09-27 12:13:26.707,colonia ignacio altamirano. ,centro,Estudio,Autobús,0,45 minutos,09:30:00,10:15:00,Diariamente,Es la opción mas cercana a mi dirección,6 pesos,3,3,"Cuando no pasa el transporte e llegado a usar didi, para llegar a tiempo a mi destino ",30,Femenino,Estudiante,menos de 8 mil,0,Tiempo,No,"El tiempo de espera, ya que me ha tocado esperar el transporte hasta 45 minutos,  no pasa con mucha frecuencia.  Solo toma 10 minutos en llegar de mi casa a la escuela, pero con el tiempo de espera hasta una hora tengo que hacer. ",Solo,300 pesos  o más ,4
2024-09-27 13:03:02.001,autozone 10,playitas,Estudio,Automóvil,1,15,07:30:00,07:45:00,Diariamente,Comodidad,40-70 pesos,5,2,"Transporte privado (Didi, Uber, Indriver etc. )",31,Femenino,Estudiante,Más de 16 mil,0,"Tiempo, Seguridad, Comodidad","El camion es deficiente como servicio pues llego tarde, no alcanzo lugar en donde pasa el bus x mi casa, empecé a tomar didi. Siempre lleno pasa el bus, o tarda mucho a la salida junto uabc, unam, cicese y trabajadores de sauzal. En horas muy noche que salgo ya no hay transporte o me da miedo ir a la parada sola. El vigia huele feo, estan horribles las unidades, se sube gente a drogarse o violenta.","Mejores unidades, que pasen más rápido y sin tanta gente, en la parada cerca de mi casa ya no alcanzo lugar en el camion. ",Mi roomie a veces compartimos didi,5000-7000,4
2024-09-27 13:08:15.655,sauzal,cicese,Estudio,Automóvil,0,15 MINUTOS,09:00:00,09:15:00,Diariamente,Comodidad,600 SEMANAL,5,5,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",29,Masculino,Estudiante,Más de 16 mil,1,Tiempo,"NO MUCHO, POR COMODIDAD",LOS HORARIOS EN LOS QUE CIRCULAN,SOLO,2500,3
2024-09-27 13:14:37.941,farmacia guadalajara de la calle 9 ,cicese,Estudio,Autobús,0,35 min,08:30:00,09:15:00,Diariamente,Costo,$6,3,2,"Transporte privado (Didi, Uber, Indriver etc. )",27,Femenino,Estudiante,8 mil - 10 mil,0,"Tiempo, Seguridad","Si, por mudanza ",Eficiencia,Sola,120 pesos,4
2024-09-27 13:15:19.966,colonia mexico,cicese,Estudio,Autobús,1,45 minutos,08:00:00,08:45:00,Diariamente,Es la única opción,7 pesos con descuento de estudiante,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",30,Masculino,Estudiante,menos de 8 mil,2,"Tiempo, Costo, Seguridad, Comodidad",He tenido que transbordar porque la mayoría de los Vigías sólo llegan hasta el centro.,"Un transporte público descente, con unidades al menos en condiciones aceptables. Y que respeten horarios y rutas. ",Solo.,1000 aprox ~ 420 de autobuses + 500 Didi,3
2024-09-27 13:16:53.893,villas,uabc_sauzal,Estudio,Autobús,1,1 h,08:00:00,09:00:00,Diariamente,Costo,12,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",27,Masculino,Estudiante,12 mil - 14 mil,3 o más,"Tiempo, Costo, Seguridad, Comodidad","Dejar el carro por el consumo de gasolina, y riesgos por la mala educación vial de la ciudad.","mas unidades, menos ""hacer base"" o tiempo que pasa el chofer parado en algun punto solo para que se acumule mas gente, mejores unidades (y su debido mantenimiento)",solo,504,3
2024-09-27 13:18:24.809,uabc_sauzal,soriana transpeninsular,Estudio,Autobús,0,40 min,06:00:00,06:40:00,Diariamente,Es la única opción,7 pesos,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23,Masculino,Estudiante,menos de 8 mil,1,"Tiempo, Costo",No,Mas camiones en las horas pico,Solo,300,2
2024-09-27 13:18:37.294,valle_verde,cicese,Estudio,Autobús,2,"1 o 1.5 horas, dependiendo del tráfico ",08:50:00,09:50:00,Diariamente,Es la única opción,$6 entre semana y $13 en fin de semana,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,menos de 8 mil,0,"Tiempo, Costo, Seguridad",He tenido que viajar en DIDI porque el transporte no pasa,"Más unidades de transporte público o de ser posible, que el transporte Morado (el que es para puras mujeres) también llegue hasta CICESE-UNAM-UABC",Sola,200,2
2024-09-27 13:18:43.699,playitas,centro,Estudio,Autobús,0,20,14:00:00,15:30:00,3 veces por semana,Es la única opción,6 y fines de semana 13,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",26,Femenino,Estudiante,12 mil - 14 mil,0,Costo,No,"Mejores condiciones en todo sentido, unidades limpias y en buen estado, con sillones qué estén cubiertos y que se puedan usar ",Sola,Alrededor de 300,3
2024-09-27 13:18:59.858,burguer king de la 9,cicese,Estudio,Autobús,1,una hora por el trafico,09:00:00,10:00:00,Diariamente,Costo,"Aveces 14, aveces hasta 100 pesos",1,1,"Transporte privado (Didi, Uber, Indriver etc. )",28,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad",Aveces tengo que pedir Didi o Ubert porque no pasan los micros o pasan muy llenos y se ace muy tarde y peligrosos el regreso,Que los vehiculos esten en mejor estado y en las horas pico haya mas cantidad de estos,solo,300,2
2024-09-27 13:21:22.007,"calle 11, ensenada, bc",cicese,Estudio,Automóvil,0,20 minutos,10:00:00,10:20:00,3 veces por semana,Comodidad,0,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",25,Masculino,Estudiante,8 mil - 10 mil,1,"Tiempo, Costo, Seguridad, Comodidad",No,Autobuses modernos,Solo,500 pesos (gasolina),4
2024-09-27 13:22:00.227,la 9 y ruiz,cicese,Estudio,Autobús,1,25,08:00:00,08:45:00,3 veces por semana,Es la única opción,15 pesos,1,1,No,28,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Comodidad",No,"Mejores unidades, mejor educación vial por parte de los chóferes.",Solo,200,2
2024-09-27 13:26:14.537,centro,cicese,Estudio,Autobús,1,entre 30 a 45 min,10:00:00,10:35:00,Diariamente,Costo,$6,1,1,"Podría ser bici, pero no hay por donde ir seguro ",27,Femenino,Estudiante,14 mil - 16 mil,0,"Tiempo, Costo, Seguridad, Comodidad",no,"mayor número de unidades, mejorar las condiciones del transporte (los asientos y agarraderas son lamentables)","acompañada, con mi pareja",270 aprox,2
2024-09-27 13:28:28.915,calee tercera 1358,unam,Estudio,Autobús,1,20 min,08:10:00,08:30:00,Diariamente,Costo,7,2,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad, Comodidad",No,Espacio en los camiones ,Solo,500,2
2024-09-27 13:29:27.213,calle venustiano carranza 223 col. luis echeverria ,cicese,Estudio,Autobús,2,45 minutos ,09:10:00,10:00:00,Diariamente,Costo,12 pesos,2,2,"Transporte privado (Didi, Uber, Indriver etc. )",35,Femenino,Estudiante,8 mil - 10 mil,0,Costo,Uso del Didi ,"Que hubiera más camiones porque se llenan y tienes que esperar más tiempo para el siguiente, o te toca ir parado y apretado ",Sola,1600 porque también llegó a recurrir a los didis ,3
2024-09-27 13:30:03.968,en frente del domino's entre la 9 y la ruiz ,cicese,Estudio,Autobús,2,40 min aprox ,07:00:00,07:30:00,Diariamente,Costo,12 pesos ,1,1,"Transporte privado (Didi, Uber, Indriver etc. )",30,Masculino,Estudiante,12 mil - 14 mil,0,"Tiempo, Costo, Seguridad, Comodidad","Si, aunque madrugó más el transporte sigue siendo pésimo ","Han pasado hasta 4 camiones llenos antes de qué me pueda subir, sería bueno tener camiones más grandes o una mayor cantidad ",Solo,1000,3
2024-09-27 13:35:19.352,moderna,cicese,Estudio,Automóvil,0,4 minutos,09:00:00,09:05:00,Diariamente,Comodidad,Nada,5,5,"Transporte privado (Didi, Uber, Indriver etc. )",27,Masculino,Estudiante,12 mil - 14 mil,2,"Tiempo, Costo",No,Precaución y prudencia,Sólo,2000,5
2024-09-27 13:35:45.432,mi casa ,escuela ,Estudio,Autobús,3 o más,40-50,06:00:00,07:10:00,Diariamente,Costo,$6,2,2,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",24,Femenino,Estudiante,menos de 8 mil,1,Costo,Me dan faite ,"Todo,Estetica,limpieza,comodidad,precio espacio ",Aveces acompañada con amig@s,480,3
2024-09-27 13:36:39.422,mision ,cicese,Estudio,Automóvil,0,20 minutos ,09:30:00,10:00:00,Diariamente,Comodidad,1500 de gasolina al mes,5,5,Público ,26,Masculino,Estudiante,Más de 16 mil,1,"Tiempo, Costo, Seguridad, Comodidad",No,Mejorar transporte público ,Roomie ,1500,5
2024-09-27 13:40:31.576,fracc. colinas del mar,cicese,Estudio,Bicicleta,0,15 min,08:00:00,08:15:00,Diariamente,Economia,0,3,3,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23,Femenino,Estudiante,12 mil - 14 mil,1,Tiempo,Anteriormente viajaba en microbus,"Un horario fijo, disponibilidad ",Sola,$500,3
2024-09-27 13:40:55.949,col. colinas del magisterio,cicese,Estudio,Automóvil,0,35min,10:30:00,11:05:00,Diariamente,Rapidez,$100 por dia,4,4,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",31,Femenino,Estudiante,Más de 16 mil,2,"Tiempo, Seguridad",Solia utilizar trasporte publico y cambie a automóvil debido a los largos tiempos de espera y de trayecto.,"Menores tiempos de espera, unidades en buen estado y seguras.",Solo,Casi $4000,4
2024-09-27 13:45:31.800,calle 9,cicese,Estudio,Autobús,2,1 hora,06:00:00,07:15:00,Diariamente,Es la única opción,6,1,1,"Transporte particular (Automóvil, Motocicleta, Bicicleta etc.)",23,Masculino,Estudiante,menos de 8 mil,1,Tiempo,No,Unidades mas grandes y que pasen cada 15-10 minutos en vez de cada 30-40 minutos,Solo,250,1
